Product Name,Price,Brand,Category,Description,Rating,Review Count,Style Attributes,Total Sizes,Available Sizes,Color,Purchase History,Age,Fashion Magazines,Fashion Influencers,Season,Time Period Highest Purchase,Customer Reviews,Social Media Comments,feedback
V8D0,68.45733838011594,Ted Baker,Swimwear,Very Bad,4.927338630393304,268,Streetwear,"M, L, XL",L,Green,Significant,27,Vogue,Camila Coelho,Spring,Holiday,Unknown,Positive,Other
Q1R1,81.32320076102783,Mulberry,Footwear,Very Good,1.5307256419840165,284,Glamorous,"S, M, L",L,Green,Below Average,54,Cosmopolitan,Camila Coelho,Spring/Summer,Weekend,Mixed,Positive,Unknown
M3R1,21.67674759949613,Jigsaw,Swimwear,Bad,4.39638417601161,122,Preppy,"S, M, L",M,Blue,Below Average,53,Marie Claire,Olivia Palermo,Fall,Holiday,Unknown,Neutral,Positive
E4I8,26.230545955708983,Alexander McQueen,Bottoms,Worst,3.1132813855895067,346,Formal,"S, M, L",XL,Green,High,54,Fashionista,Gigi Hadid,Winter,Nighttime,Mixed,Neutral,Negative
A9V1,87.04817175216567,Ted Baker,Bottoms,Best,4.497057334215576,311,Minimalist,"S, L, XL",XL,Red,Negligible,61,Harper's Bazaar,Kendall Jenner,Spring/Summer,Holiday,Positive,Positive,Other
H5Y3,18.345921694884936,Ted Baker,Lingerie,Bad,4.959366035001548,298,Edgy,"S, M, L",M,Green,Average,29,Harper's Bazaar,Kendall Jenner,Spring/Summer,Holiday,Mixed,Other,Mixed
W1O2,21.033729662906225,Tommy Hilfiger,Jewelry,Not Good,3.0690429692741734,265,Casual,"M, L, XL",XL,Black,Medium,42,Fashionista,Julie Sari̱ana,Fall/Winter,Evening,Mixed,Positive,Negative
B4Z5,15.101204180044707,Tommy Hilfiger,Footwear,Bad,4.250918352523277,308,Streetwear,"S, L, XL",L,Green,Significant,46,Glamour,Aimee Song,Fall,Evening,Negative,Unknown,Unknown
I6H9,48.857014899338026,Mulberry,Swimwear,Not Good,1.9298837817955143,145,Vintage,"S, L, XL",S,Red,Low,55,Elle,Gigi Hadid,Fall/Winter,Nighttime,Mixed,Neutral,Other
U0K7,48.00520737633705,Burberry,Activewear,Worst,2.87209314236481,223,Edgy,"S, M, L",L,Green,Average,52,Cosmopolitan,Olivia Palermo,Spring/Summer,Holiday,Neutral,Neutral,Unknown
T0O3,24.463712488538974,Ted Baker,Outerwear,Not Good,4.148659351844955,424,Sporty,"S, L, XL",S,Black,Significant,42,W,Leandra Medine,Winter,Evening,Negative,Unknown,Unknown
D1R5,30.349563540703357,Ralph Lauren,Accessories,Worst,1.6076649853765805,442,Minimalist,"S, L, XL",XL,Blue,Negligible,41,W,Song of Style,Winter,Evening,Mixed,Positive,Neutral
E2X1,24.804531228632143,Jigsaw,Outerwear,Bad,2.1137006502356255,298,Vintage,"S, M, L",XL,Black,Above Average,30,Marie Claire,Julie Sari̱ana,Fall/Winter,Weekend,Unknown,Positive,Mixed
N0M5,60.86845161926851,Alexander McQueen,Footwear,Very Bad,3.339773458779087,404,Casual,"M, L, XL",L,Green,Below Average,27,Marie Claire,Kendall Jenner,Summer,Holiday,Neutral,Positive,Positive
W1G7,63.97872173547574,Tommy Hilfiger,Bottoms,Very Good,1.9520386849333566,47,Sporty,"S, L, XL",M,Blue,Very High,51,Marie Claire,Chiara Ferragni,Winter,Daytime,Mixed,Other,Negative
K1V2,84.23619839693387,Alexander McQueen,Jewelry,Not Good,2.5921625467337615,305,Edgy,"S, M, L",L,Blue,High,61,Elle,Camila Coelho,Fall,Nighttime,Neutral,Unknown,Neutral
D9D7,54.796856877720394,Alexander McQueen,Activewear,Worst,4.596705708911017,426,Sporty,"M, L, XL",M,Black,Above Average,21,Harper's Bazaar,Kendall Jenner,Fall/Winter,Weekend,Negative,Negative,Positive
G2M4,70.91804896026011,Burberry,Activewear,Not Good,1.9093222983758102,29,Vintage,"S, L, XL",L,Green,Very Low,40,InStyle,Song of Style,Winter,Weekend,Neutral,Other,Positive
Y9Z2,59.307463703115836,Ted Baker,Activewear,Good,3.5913088795858448,349,Bohemian,"S, L, XL",L,Black,Medium,64,W,Leandra Medine,Fall/Winter,Holiday,Neutral,Positive,Negative
F6H3,98.43699690927123,Mulberry,Dresses,Not Good,4.921405807629352,447,Glamorous,"S, L, XL",L,Green,Average,61,Cosmopolitan,Leandra Medine,Spring,Weekend,Unknown,Unknown,Neutral
F4X2,60.92505944044772,Mulberry,Lingerie,Very Good,2.147697159579914,264,Glamorous,"S, L, XL",XL,Green,Very High,53,Fashionista,Kendall Jenner,Spring/Summer,Daytime,Neutral,Negative,Unknown
D3R7,37.74728235410214,Mulberry,Tops,Worst,4.173020901272388,449,Bohemian,"S, M, L",S,Red,Below Average,50,Cosmopolitan,Kendall Jenner,Spring,Nighttime,Mixed,Negative,Mixed
N2E4,59.86056864073303,Ralph Lauren,Swimwear,Very Bad,2.0406125274148987,215,Bohemian,"M, L, XL",L,Green,Medium,24,Fashionista,Aimee Song,Winter,Weekend,Neutral,Unknown,Other
B0F3,68.46931350324039,Tommy Hilfiger,Lingerie,Not Good,1.0882703949555497,444,Preppy,"S, L, XL",S,Green,Negligible,51,Marie Claire,Julie Sari̱ana,Fall/Winter,Evening,Negative,Unknown,Negative
U9A9,35.99204579905192,Tommy Hilfiger,Footwear,Bad,1.0947503632998905,170,Edgy,"M, L, XL",XL,Green,Low,33,Cosmopolitan,Kendall Jenner,Spring,Holiday,Negative,Neutral,Mixed
V1B7,76.3530186732201,Jigsaw,Jewelry,Very Good,4.807434761709963,266,Streetwear,"S, L, XL",S,Black,Negligible,59,Grazia,Negin Mirsalehi,Fall,Holiday,Mixed,Mixed,Mixed
S0T6,95.45451874502655,Ralph Lauren,Lingerie,Best,2.892847765793199,85,Formal,"S, L, XL",M,Black,Significant,36,W,Leandra Medine,Spring,Weekend,Neutral,Negative,Other
Q2L2,37.12907288142702,Tommy Hilfiger,Accessories,Not Good,2.4697606786299233,255,Bohemian,"M, L, XL",L,Red,Above Average,32,Elle,Song of Style,Fall,Nighttime,Positive,Unknown,Negative
M1E7,40.477547687247664,Ted Baker,Jewelry,Very Bad,2.75527006119656,355,Vintage,"M, L, XL",XL,Green,Very Low,24,Grazia,Julie Sari̱ana,Winter,Daytime,Neutral,Positive,Mixed
Z8R4,87.5772607863902,Alexander McQueen,Jewelry,Not Good,3.725935539450598,482,Vintage,"S, M, L",S,Blue,Medium,46,W,Chiara Ferragni,Winter,Weekend,Negative,Unknown,Mixed
B7M3,73.34472254869382,Mulberry,Tops,Good,4.41112848337916,224,Glamorous,"M, L, XL",S,Green,Medium,35,InStyle,Song of Style,Spring,Daytime,Positive,Negative,Mixed
H9Z1,62.6597494685396,Calvin Klein,Jewelry,Bad,4.225717767405295,186,Edgy,"S, M, L",M,Black,Low,30,Elle,Leandra Medine,Fall,Weekend,Negative,Mixed,Unknown
I4V9,46.79115687104705,Burberry,Swimwear,Worst,1.2401820732153137,221,Preppy,"M, L, XL",L,Green,Low,40,Cosmopolitan,Camila Coelho,Fall/Winter,Weekend,Mixed,Other,Positive
F3S3,79.91760644111487,Alexander McQueen,Accessories,Worst,3.6768706374529163,65,Bohemian,"S, M, L",S,Black,Below Average,41,Harper's Bazaar,Song of Style,Summer,Weekend,Negative,Negative,Negative
I5T2,11.634434936853337,Ted Baker,Bottoms,Worst,3.4321060194959654,96,Formal,"S, M, L",XL,Black,Average,27,W,Kendall Jenner,Spring,Weekend,Neutral,Other,Other
A3Y8,81.51306705776607,Calvin Klein,Bottoms,Very Bad,2.2805407452427513,292,Sporty,"S, M, L",XL,Black,Medium,49,Glamour,Aimee Song,Winter,Evening,Negative,Neutral,Positive
B7M1,31.40963369827434,Burberry,Lingerie,Good,1.0116881744832278,319,Minimalist,"S, M, L",M,Blue,Significant,35,Elle,Song of Style,Fall,Holiday,Unknown,Mixed,Positive
S2Z9,77.45106059399316,Tommy Hilfiger,Outerwear,Best,4.621004830657399,441,Bohemian,"S, M, L",L,Green,Significant,37,Marie Claire,Camila Coelho,Winter,Holiday,Unknown,Positive,Mixed
N3S6,69.45546771992633,Mulberry,Dresses,Very Good,3.9561534456121765,104,Glamorous,"S, L, XL",M,Green,Very Low,30,Marie Claire,Kendall Jenner,Fall/Winter,Weekend,Negative,Positive,Positive
T6G9,94.32703938374155,Mulberry,Dresses,Very Good,4.641793446033574,373,Sporty,"S, L, XL",L,Black,Very Low,40,Fashionista,Song of Style,Fall,Holiday,Mixed,Other,Other
C7H3,57.15905821359698,Ralph Lauren,Jewelry,Good,1.6166051900768705,431,Edgy,"S, L, XL",M,Green,Negligible,53,W,Aimee Song,Spring/Summer,Daytime,Negative,Negative,Positive
R3D4,14.300880942080077,Calvin Klein,Swimwear,Very Bad,1.5800417282038661,354,Streetwear,"S, L, XL",M,Black,Very High,47,Marie Claire,Leandra Medine,Spring,Holiday,Mixed,Neutral,Positive
N1S2,76.89921068114239,Burberry,Activewear,Very Bad,4.896799477482833,138,Casual,"S, L, XL",S,Red,High,50,Harper's Bazaar,Olivia Palermo,Winter,Weekend,Unknown,Unknown,Neutral
E6W0,64.82502329241277,Tommy Hilfiger,Lingerie,Good,4.898225057054221,332,Bohemian,"M, L, XL",S,Blue,Above Average,57,Glamour,Kendall Jenner,Fall,Holiday,Neutral,Neutral,Mixed
D5S5,63.79285394633768,Ralph Lauren,Outerwear,Bad,1.0109168492711769,361,Bohemian,"M, L, XL",M,Black,Below Average,22,W,Olivia Palermo,Spring/Summer,Evening,Positive,Negative,Mixed
J0E6,96.74241588495262,Burberry,Bottoms,Best,2.6983334399248267,7,Streetwear,"M, L, XL",S,Red,Negligible,52,InStyle,Leandra Medine,Spring,Nighttime,Negative,Mixed,Negative
Q7Z5,66.25066114990302,Calvin Klein,Bottoms,Good,4.140433448876976,184,Sporty,"S, M, L",S,Red,Above Average,23,Fashionista,Song of Style,Spring/Summer,Evening,Neutral,Other,Positive
Y3U7,90.39491443015812,Burberry,Activewear,Bad,3.9838588608829824,327,Vintage,"S, L, XL",XL,Blue,Average,21,Elle,Aimee Song,Summer,Evening,Negative,Mixed,Positive
L7O3,39.411115209667976,Ted Baker,Outerwear,Worst,2.00698914946137,163,Sporty,"S, L, XL",XL,Green,Low,52,Elle,Camila Coelho,Summer,Weekend,Negative,Neutral,Other
O2E4,29.84646491721075,Jigsaw,Footwear,Very Good,3.156467993230024,283,Edgy,"S, M, L",L,Green,Low,55,Harper's Bazaar,Kendall Jenner,Spring/Summer,Holiday,Positive,Negative,Positive
G9S1,20.61943591314754,Burberry,Footwear,Very Good,3.878974965826275,199,Bohemian,"S, L, XL",L,Red,High,60,Vogue,Gigi Hadid,Fall,Evening,Neutral,Unknown,Negative
Z3G2,53.179040564356974,Ted Baker,Bottoms,Very Bad,3.000145947707258,302,Casual,"S, M, L",M,Black,Low,62,Elle,Gigi Hadid,Fall/Winter,Weekend,Unknown,Positive,Unknown
D4L3,31.066656682141474,Jigsaw,Jewelry,Very Good,1.4817696739091084,43,Minimalist,"S, L, XL",XL,Red,Medium,31,Glamour,Negin Mirsalehi,Fall/Winter,Nighttime,Positive,Negative,Negative
A8D5,79.242634921881,Burberry,Bottoms,Worst,1.0589799892530531,314,Vintage,"M, L, XL",S,Black,Very High,35,InStyle,Aimee Song,Spring,Daytime,Mixed,Positive,Neutral
P7A6,15.69268581644839,Mulberry,Dresses,Very Bad,1.4650868472590117,469,Glamorous,"S, M, L",XL,Red,Medium,49,Vogue,Julie Sari̱ana,Fall/Winter,Holiday,Unknown,Mixed,Unknown
F1W7,91.63256838120073,Jigsaw,Tops,Bad,4.812334938676107,431,Preppy,"S, M, L",S,Green,High,58,Fashionista,Negin Mirsalehi,Spring,Weekend,Mixed,Neutral,Neutral
I2L1,41.58512593651422,Calvin Klein,Bottoms,Very Bad,4.383626593453402,20,Bohemian,"S, M, L",M,Blue,Very Low,25,Marie Claire,Julie Sari̱ana,Summer,Nighttime,Negative,Positive,Neutral
C7T5,38.71658368109044,Alexander McQueen,Bottoms,Not Good,1.0736119165217168,456,Edgy,"S, L, XL",L,Green,Very Low,38,W,Kendall Jenner,Winter,Evening,Negative,Unknown,Positive
O4E0,37.49602084994358,Burberry,Outerwear,Not Good,1.3134973438802735,98,Sporty,"S, L, XL",M,Green,Very High,46,Cosmopolitan,Gigi Hadid,Summer,Holiday,Mixed,Other,Negative
T6F1,37.108665324802956,Burberry,Jewelry,Worst,4.267082142136938,108,Streetwear,"M, L, XL",L,Blue,Significant,18,Fashionista,Song of Style,Summer,Evening,Mixed,Negative,Other
S5Z7,97.64069883790546,Calvin Klein,Activewear,Best,4.908377491562551,196,Streetwear,"S, L, XL",XL,Blue,Negligible,37,W,Aimee Song,Spring/Summer,Daytime,Negative,Unknown,Neutral
P9R8,91.99607142619986,Tommy Hilfiger,Jewelry,Good,3.9583907458769074,253,Sporty,"M, L, XL",XL,Green,Medium,48,Glamour,Song of Style,Spring/Summer,Weekend,Negative,Neutral,Positive
F0Q7,63.640610673323394,Jigsaw,Jewelry,Best,1.9158488682880375,32,Formal,"S, M, L",XL,Black,Average,24,W,Leandra Medine,Winter,Nighttime,Positive,Other,Neutral
Q8F1,64.72068408391695,Jigsaw,Swimwear,Very Good,4.40095204943967,74,Casual,"M, L, XL",M,Blue,Very Low,63,W,Gigi Hadid,Winter,Nighttime,Mixed,Unknown,Positive
V4L7,22.895106119448435,Alexander McQueen,Dresses,Very Good,1.9630170766800967,466,Edgy,"S, L, XL",M,Blue,Significant,50,InStyle,Camila Coelho,Fall/Winter,Evening,Unknown,Negative,Mixed
D1A2,46.942917852961564,Tommy Hilfiger,Swimwear,Very Bad,2.532666330061768,455,Formal,"S, M, L",L,Black,Significant,62,Grazia,Aimee Song,Fall/Winter,Nighttime,Mixed,Neutral,Neutral
B2U0,10.387179498183004,Burberry,Outerwear,Very Bad,2.8324183330582953,445,Minimalist,"M, L, XL",M,Blue,Medium,63,Vogue,Kendall Jenner,Fall,Holiday,Mixed,Positive,Unknown
H9T2,30.380187599103973,Jigsaw,Dresses,Very Good,1.5611606417940291,50,Preppy,"S, L, XL",L,Blue,Low,63,Grazia,Chiara Ferragni,Winter,Holiday,Mixed,Other,Negative
A7I2,29.74021807791556,Ralph Lauren,Accessories,Very Bad,1.1894965582726553,17,Preppy,"S, L, XL",XL,Green,Average,34,W,Olivia Palermo,Winter,Evening,Negative,Mixed,Neutral
O2D8,96.92920652256137,Mulberry,Outerwear,Good,3.976951299734962,157,Glamorous,"S, L, XL",L,Black,Medium,46,Cosmopolitan,Olivia Palermo,Fall,Nighttime,Unknown,Other,Mixed
D5Y0,46.97601060871242,Ralph Lauren,Jewelry,Best,3.9045897464258696,433,Vintage,"S, M, L",XL,Red,Low,47,W,Camila Coelho,Summer,Holiday,Negative,Neutral,Unknown
T5H0,86.69050387655054,Ted Baker,Tops,Best,2.7132975050631747,265,Preppy,"S, M, L",S,Blue,Very Low,55,Glamour,Olivia Palermo,Spring/Summer,Nighttime,Mixed,Neutral,Negative
E6Y3,95.81250870698196,Ted Baker,Swimwear,Worst,4.0831047126641735,314,Bohemian,"S, L, XL",M,Green,High,37,Grazia,Chiara Ferragni,Spring/Summer,Nighttime,Neutral,Positive,Other
I1Q2,39.45749260308919,Alexander McQueen,Outerwear,Very Good,3.0150936851557506,259,Streetwear,"S, L, XL",S,Black,Average,39,Marie Claire,Leandra Medine,Summer,Weekend,Negative,Negative,Negative
F0V2,37.01495807764654,Tommy Hilfiger,Swimwear,Very Bad,3.9258528437106355,197,Edgy,"M, L, XL",M,Red,Very High,18,W,Julie Sari̱ana,Fall,Holiday,Unknown,Mixed,Unknown
J3I5,33.723907536197146,Ted Baker,Swimwear,Not Good,2.6776410952144065,496,Bohemian,"S, L, XL",S,Red,Below Average,40,Vogue,Chiara Ferragni,Spring,Evening,Negative,Negative,Mixed
D9T0,62.56178785471423,Ralph Lauren,Lingerie,Worst,4.997690646831149,45,Streetwear,"M, L, XL",S,Red,Average,46,Glamour,Olivia Palermo,Spring/Summer,Holiday,Unknown,Neutral,Mixed
M6L7,49.764516624916226,Calvin Klein,Outerwear,Bad,4.673959707248356,154,Bohemian,"S, L, XL",S,Red,Medium,58,Elle,Julie Sari̱ana,Fall/Winter,Daytime,Mixed,Negative,Other
I1E9,48.251382295968995,Jigsaw,Activewear,Good,4.353407825726615,229,Edgy,"S, L, XL",L,Black,Average,42,Cosmopolitan,Gigi Hadid,Fall,Daytime,Positive,Other,Other
K9M4,58.56397168556502,Burberry,Accessories,Good,2.6398605251002367,470,Glamorous,"S, L, XL",XL,Black,Below Average,29,Elle,Olivia Palermo,Summer,Nighttime,Unknown,Neutral,Positive
W5L9,47.94067094191234,Ted Baker,Jewelry,Very Bad,1.6905866648104095,190,Glamorous,"S, M, L",M,Green,Low,49,Fashionista,Song of Style,Fall,Holiday,Positive,Negative,Other
G7G5,69.58458851933165,Ted Baker,Activewear,Worst,3.7834614089462373,1,Sporty,"S, M, L",M,Blue,Significant,54,InStyle,Song of Style,Summer,Daytime,Mixed,Negative,Unknown
P9S5,39.96803696335155,Calvin Klein,Swimwear,Very Good,4.108663277397007,139,Formal,"S, L, XL",XL,Blue,Negligible,28,Marie Claire,Kendall Jenner,Fall,Holiday,Unknown,Unknown,Neutral
Y5Q5,62.9896886356318,Burberry,Swimwear,Very Good,4.884463949686065,161,Streetwear,"S, M, L",L,Red,Significant,52,Harper's Bazaar,Negin Mirsalehi,Spring,Nighttime,Unknown,Unknown,Neutral
L0T4,49.897250022964194,Mulberry,Dresses,Best,2.4853506802641956,240,Minimalist,"S, M, L",L,Green,Low,37,Glamour,Chiara Ferragni,Spring/Summer,Nighttime,Unknown,Unknown,Neutral
J5H6,14.520771668679942,Burberry,Footwear,Very Good,2.499178041791449,112,Bohemian,"S, M, L",M,Green,Negligible,44,Vogue,Julie Sari̱ana,Fall,Nighttime,Mixed,Neutral,Negative
K8W6,61.60505888873596,Ralph Lauren,Lingerie,Bad,4.028875904717674,153,Preppy,"S, L, XL",XL,Blue,High,21,Elle,Negin Mirsalehi,Spring,Nighttime,Mixed,Negative,Other
H6D5,34.83626659645789,Tommy Hilfiger,Footwear,Worst,3.679057297054188,267,Formal,"S, L, XL",XL,Green,Medium,47,Harper's Bazaar,Kendall Jenner,Fall,Daytime,Positive,Other,Unknown
I9O5,43.702195563930125,Alexander McQueen,Accessories,Worst,1.583530330703712,439,Glamorous,"S, L, XL",S,Red,High,28,Vogue,Camila Coelho,Spring/Summer,Weekend,Mixed,Other,Unknown
N8H0,19.601824995007796,Tommy Hilfiger,Bottoms,Very Bad,1.7793301060861477,149,Vintage,"S, L, XL",S,Green,Average,48,Fashionista,Julie Sari̱ana,Spring,Evening,Positive,Other,Neutral
J4T2,37.90745248035343,Tommy Hilfiger,Footwear,Bad,1.3131874832513404,282,Streetwear,"S, L, XL",L,Blue,Significant,40,Marie Claire,Julie Sari̱ana,Fall,Holiday,Mixed,Unknown,Mixed
X1K1,33.42606587969612,Ralph Lauren,Bottoms,Worst,2.4055872488483314,301,Formal,"M, L, XL",L,Green,Very High,24,Glamour,Kendall Jenner,Fall/Winter,Holiday,Neutral,Mixed,Other
M8P5,16.31740211530826,Ralph Lauren,Bottoms,Very Bad,3.304973162714455,403,Bohemian,"S, M, L",S,Black,Very High,63,Harper's Bazaar,Gigi Hadid,Summer,Weekend,Mixed,Neutral,Mixed
Y1L6,68.09970548685655,Alexander McQueen,Lingerie,Not Good,3.0068979763888892,89,Bohemian,"S, M, L",M,Green,Very Low,59,InStyle,Leandra Medine,Fall,Evening,Negative,Neutral,Mixed
Y9K1,78.05578966267828,Tommy Hilfiger,Outerwear,Not Good,4.166283643563267,291,Minimalist,"M, L, XL",XL,Red,Significant,18,Cosmopolitan,Camila Coelho,Fall/Winter,Nighttime,Positive,Positive,Neutral
X5Z9,54.70288626861323,Burberry,Outerwear,Bad,2.3177846703179315,374,Minimalist,"M, L, XL",L,Red,Significant,33,Grazia,Gigi Hadid,Spring,Daytime,Neutral,Other,Neutral
V1F1,86.60090207172966,Ralph Lauren,Footwear,Best,2.8559252571068345,326,Streetwear,"M, L, XL",M,Black,Average,26,Marie Claire,Negin Mirsalehi,Spring,Nighttime,Unknown,Unknown,Negative
A3R4,48.0814405070049,Mulberry,Bottoms,Good,1.486207020433508,108,Vintage,"M, L, XL",S,Red,Below Average,32,Vogue,Camila Coelho,Fall,Weekend,Unknown,Neutral,Positive
D5Y6,45.622910786436165,Jigsaw,Dresses,Best,4.646402569825562,455,Bohemian,"S, M, L",M,Black,Significant,33,W,Camila Coelho,Winter,Nighttime,Positive,Mixed,Mixed
N6B8,41.94836045871442,Ralph Lauren,Lingerie,Bad,2.00759368575592,416,Bohemian,"M, L, XL",XL,Green,Negligible,59,Harper's Bazaar,Chiara Ferragni,Fall,Daytime,Unknown,Mixed,Other
J5W8,45.12019162286815,Alexander McQueen,Tops,Very Good,3.380339916829242,239,Sporty,"S, M, L",S,Red,Significant,26,Harper's Bazaar,Julie Sari̱ana,Fall,Weekend,Positive,Negative,Neutral
A0K1,15.110035479745175,Alexander McQueen,Footwear,Very Bad,1.893196823764085,40,Streetwear,"S, L, XL",XL,Green,Above Average,44,InStyle,Kendall Jenner,Spring,Evening,Neutral,Negative,Other
Q1H5,77.50041521351443,Mulberry,Lingerie,Worst,2.616684413299189,262,Vintage,"S, L, XL",XL,Green,Above Average,61,InStyle,Camila Coelho,Winter,Evening,Neutral,Other,Mixed
F1W1,46.800382458459936,Mulberry,Footwear,Very Good,1.838783329641314,349,Bohemian,"S, M, L",M,Green,High,20,Harper's Bazaar,Aimee Song,Spring/Summer,Nighttime,Unknown,Negative,Mixed
V9B0,86.1164765625013,Ted Baker,Footwear,Very Bad,2.3524472251570976,187,Bohemian,"S, L, XL",M,Black,Above Average,23,Glamour,Aimee Song,Summer,Holiday,Negative,Mixed,Other
K6F5,72.16657446896988,Alexander McQueen,Jewelry,Bad,2.9608258688356597,42,Glamorous,"S, L, XL",XL,Green,Below Average,61,Vogue,Olivia Palermo,Spring/Summer,Evening,Negative,Neutral,Negative
T5C1,88.003728636657,Calvin Klein,Dresses,Worst,2.342631161496118,421,Casual,"S, M, L",S,Blue,High,51,InStyle,Kendall Jenner,Spring/Summer,Weekend,Mixed,Neutral,Positive
S6A1,79.58935081542603,Jigsaw,Dresses,Worst,1.7153961032964253,45,Casual,"S, L, XL",S,Blue,Below Average,21,Elle,Leandra Medine,Winter,Holiday,Neutral,Negative,Negative
R0M4,55.15885353422007,Calvin Klein,Accessories,Bad,2.4372328696335956,188,Glamorous,"S, M, L",L,Green,Low,60,InStyle,Leandra Medine,Fall/Winter,Daytime,Positive,Mixed,Negative
I9D9,38.375022632927454,Alexander McQueen,Outerwear,Best,3.35066321052822,68,Vintage,"S, L, XL",M,Black,Above Average,59,W,Aimee Song,Fall/Winter,Daytime,Negative,Positive,Other
P9E2,29.591990026189258,Alexander McQueen,Swimwear,Best,3.4581350672219444,15,Sporty,"M, L, XL",L,Green,Medium,63,Grazia,Song of Style,Summer,Nighttime,Neutral,Negative,Other
E7J0,39.97601504807399,Ted Baker,Activewear,Not Good,2.9944568702878787,374,Streetwear,"S, M, L",L,Black,Above Average,40,Vogue,Leandra Medine,Fall,Daytime,Negative,Neutral,Other
L8J6,73.26050447945988,Ted Baker,Bottoms,Worst,3.613895601335454,280,Preppy,"S, L, XL",S,Black,Significant,48,Elle,Chiara Ferragni,Summer,Holiday,Mixed,Positive,Unknown
S9G9,28.55924305225718,Ralph Lauren,Dresses,Bad,2.3697190249435867,24,Glamorous,"M, L, XL",XL,Black,Negligible,51,Grazia,Gigi Hadid,Spring/Summer,Holiday,Neutral,Unknown,Negative
G9Y1,64.04444743879316,Alexander McQueen,Accessories,Worst,3.888325382715695,113,Bohemian,"S, M, L",S,Green,Average,56,InStyle,Olivia Palermo,Spring,Evening,Neutral,Other,Neutral
C6N6,48.20945516207452,Jigsaw,Footwear,Good,4.935271059739112,427,Edgy,"M, L, XL",M,Blue,Very High,62,Grazia,Olivia Palermo,Fall/Winter,Holiday,Mixed,Other,Neutral
G7T2,69.0917653536961,Jigsaw,Dresses,Worst,3.622863432328333,313,Edgy,"S, L, XL",S,Red,High,47,Marie Claire,Kendall Jenner,Spring/Summer,Daytime,Positive,Negative,Negative
D9A0,34.528275397286905,Ralph Lauren,Outerwear,Very Good,4.693182277017106,122,Formal,"S, L, XL",L,Blue,Medium,35,Vogue,Song of Style,Spring,Weekend,Unknown,Neutral,Neutral
E1O1,82.78844358273439,Jigsaw,Dresses,Not Good,1.0368139111784958,476,Bohemian,"S, L, XL",S,Red,Very High,24,Harper's Bazaar,Song of Style,Spring,Holiday,Mixed,Mixed,Neutral
L7A5,71.33183843926804,Alexander McQueen,Swimwear,Very Good,2.5534206478865586,391,Minimalist,"S, L, XL",XL,Red,Significant,19,InStyle,Chiara Ferragni,Fall/Winter,Evening,Mixed,Negative,Other
W5L7,86.45186008942576,Jigsaw,Swimwear,Very Bad,2.6970261656558066,157,Preppy,"M, L, XL",S,Green,Very High,39,Vogue,Olivia Palermo,Fall,Holiday,Positive,Other,Negative
X2O0,70.06691816103863,Tommy Hilfiger,Activewear,Very Good,1.5653384529825045,355,Glamorous,"M, L, XL",L,Green,Medium,28,Fashionista,Olivia Palermo,Summer,Daytime,Neutral,Positive,Unknown
